Output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to dump site, residual material landfill",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to dump site, sanitary landfill",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to dump site, slag compartment",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to forest, extensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to forest, intensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to forest, unspecified",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to heterogeneous, agricultural",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to industrial area",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to lake, artificial",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to mineral extraction site",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to pasture, man made",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to pasture, man made, extensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to pasture, man made, intensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to permanent crop",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to permanent crop, irrigated, intensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to permanent crop, non-irrigated, intensive",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to river, artificial",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to seabed, drilling and mining",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to seabed, infrastructure",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to seabed, unspecified",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to shrub land, sclerophyllous",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to traffic area, rail network",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to traffic area, rail/road embankment",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to traffic area, road network",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to unspecified",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Transformation, to urban, discontinuously built",land,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Ulexite, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Uranium, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Vermiculite, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Volume occupied, final repository for low-active radioactive waste",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Volume occupied, final repository for radioactive waste",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Volume occupied, reservoir",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Volume occupied, underground deposit",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, cooling, unspecified natural origin",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, lake",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, river",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, salt, ocean",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, salt, sole",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, turbine use, unspecified natural origin",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, unspecified natural origin",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Water, well, in ground",in water,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Wood, hard, standing",biotic,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Wood, soft, standing",biotic,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Wood, unspecified, standing",biotic,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Xenon, in air",in air,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Zinc, 9.0% in sulfide, Zn 5.3%, Pb, Ag, Cd, In, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Zinc, Zn 0.63%, Au 9.7E-4%, Ag 9.7E-4%, Cu 0.38%, Pb 0.014%, in ore, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raw,"Zirconium, 50% in zircon, 0.39% in crude ore, in ground",in ground,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,"2,4-D",agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Acephate,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Acetamide,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Acetochlor,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Acifluorfen,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Aclonifen,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Alachlor,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Aldicarb,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soil,Aldrin,agricultural,,,,,,,,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,0.00E+00,0.00E+00,0.00E+00,0.00E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
