,key,name,CF1,CF2,CF3,CF4,CF5,CF6,CF7
895,"('biosphere3', 'f8f1ba14-9934-4678-8a78-e2cf1fce7775')","'Zinc, Zn 0.63%, in mixed ore, in ground' (kilogram, None, ('natural resource', 'in ground'))",0,0,0,0,0,0,0
896,"('biosphere3', 'fcee6eab-e906-4ddf-bc14-2b131b937893')","'Zirconium, 50% in zircon, 0.39% in crude ore, in ground' (kilogram, None, ('natural resource', 'in ground'))",0,0,0,0,0,0,0
897,"('biosphere3', 'f681eb3c-854a-4f78-bcfe-76dfbcf9df3c')","'2,4-D' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,181.9075713,2.22E-06
898,"('biosphere3', 'cdcdbfc9-3d5f-4e78-8033-8dbecbb2cfec')","'Acephate' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,252.348006,0.000350741
899,"('biosphere3', 'eb23cf3a-b866-458d-94b3-9aee4145fcc9')","'Acetamide' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0.789914178,1.11E-07
900,"('biosphere3', '92ee2fc1-238c-465d-9887-418af42db9c7')","'Acetochlor' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,7610.914674,0
901,"('biosphere3', 'c89708f7-cb6c-4691-b8cc-cf2cb03b14a6')","'Acifluorfen' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,2.39E-07
902,"('biosphere3', 'dc64ecac-a65f-4d9a-9de6-557f1135659f')","'Aclonifen' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,8495.546994,0
903,"('biosphere3', 'f809b5e9-ed1b-4117-8bc7-9acf883ec7f5')","'Alachlor' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,9281.126561,0
904,"('biosphere3', 'fbe48c6a-321d-44ae-8883-b6fa4e0f4e77')","'Aldicarb' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,11852.49488,4.44E-05
905,"('biosphere3', '594fdc19-25cd-4c22-b3f3-58b1f2f42965')","'Aldrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,589.3948167,0.00011611
906,"('biosphere3', 'ce2ceed1-2503-4566-8175-f4456dbac42b')","'Alpha-cypermethrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,48797.72881,2.02E-07
907,"('biosphere3', '2baa4381-b781-4f5e-90de-508b0fa3fd1f')","'Aluminium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
908,"('biosphere3', '765546a9-b056-4d27-ad14-2f016511bdcb')","'Aluminium' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
909,"('biosphere3', 'e0401210-0377-4670-84af-12247ca20bed')","'Aluminium' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
910,"('biosphere3', 'e1327ebe-ac90-4d12-8787-09649213ce63')","'Ametryn' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,5287.316292,0
911,"('biosphere3', 'feb606a8-c259-4169-9652-6b38467739f7')","'Amidosulfuron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
912,"('biosphere3', 'cc91124e-c4b4-4e39-95b1-1c27b35cbe66')","'Amitraz' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
913,"('biosphere3', '3fe03409-76e1-4228-8fd7-77c4c6a0d9f3')","'Anthraquinone' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,30.64354091,0
914,"('biosphere3', 'f4cf8d5c-f030-4b55-a3af-e3c20b855ee8')","'Antimony' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,614.9593454,0.00020946
915,"('biosphere3', 'c49fb4cd-eed0-4438-9052-9612473cdbae')","'Antimony' (kilogram, None, ('soil',))",0,0,0,0,0,614.9593454,0.00020946
916,"('biosphere3', '4673a799-36a5-4359-ac6a-fa933281bc93')","'Arsenic' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,8050.899947,0.029416629
917,"('biosphere3', 'ebc4c2a3-c004-4053-8048-f41fdd9324c8')","'Arsenic' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,8050.899947,0.014650209
918,"('biosphere3', 'fc84887d-158e-4067-80dc-9743165bd70d')","'Arsenic' (kilogram, None, ('soil',))",0,0,0,0,0,8050.899947,0.014650209
919,"('biosphere3', '042de84f-261d-4e29-bb7d-f43601cc2c7d')","'Asulam' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,49.33836188,2.51E-07
920,"('biosphere3', 'efd3798a-ff6b-46ef-b408-0e74d80548cc')","'Atrazine' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,11406.42649,2.22E-06
921,"('biosphere3', 'c10f1360-e1dc-44fa-8c2d-00bdd8524724')","'Azinphos-methyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,44920.27413,5.69E-06
922,"('biosphere3', 'e69b028e-e549-4869-ae4a-b85ef8bcb7a9')","'Azoxystrobin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,819.7509007,0
923,"('biosphere3', 'f8199e39-7354-44ad-92d8-6a2cc3bac24e')","'Barium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,763.1005379,4.91E-05
924,"('biosphere3', '5719929a-8c5b-48cc-a039-b11a9f380467')","'Barium' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,763.1005379,4.91E-05
925,"('biosphere3', '99cd88f6-16b7-4b28-895c-2f42101f634b')","'Barium' (kilogram, None, ('soil',))",0,0,0,0,0,763.1005379,4.91E-05
926,"('biosphere3', '3301e59e-2f7b-46bd-b185-32ef8caac4ea')","'Benfluralin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,129.8491928,6.17E-08
927,"('biosphere3', 'a25e7873-b0fd-46eb-81da-e49d84c2ac25')","'Benomyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,358.5619854,5.68E-09
928,"('biosphere3', '31b12a79-5555-4eb6-8cae-4b13b53ef8af')","'Bensulfuron methyl ester' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,30.75838945,2.84E-07
929,"('biosphere3', '237ea455-6c82-4254-af86-9409df922094')","'Bentazone' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,49.52827456,6.19E-07
930,"('biosphere3', 'db0bac33-49e5-4888-89bd-15f4bfe11e51')","'Bifenox' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,740.7226251,0
931,"('biosphere3', 'f2efe6b2-21ae-4ed0-aacf-2a6d41d8e801')","'Bifenthrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,5733.52633,3.55E-07
932,"('biosphere3', 'a74f6771-955e-4343-b796-4775067d51f5')","'Bitertanol' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,73.9902503,4.10E-07
933,"('biosphere3', '62399986-3e4f-4522-b389-75eed416d838')","'Boron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
934,"('biosphere3', '58a3086e-3ded-4751-a313-05608f725081')","'Boron' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
935,"('biosphere3', 'e3b7b5aa-514e-430e-9544-07d8f5b8d494')","'Boron' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
936,"('biosphere3', 'f7ffe5fc-0bb1-4b41-87de-ed914fa637f1')","'Bromacil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,893.1260307,0
937,"('biosphere3', '45afb543-bc53-471e-8fc9-6ed3a5775071')","'Bromine' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
938,"('biosphere3', 'e24da787-41ae-4aa3-b13b-36862b5fd10e')","'Bromoxynil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,869.047925,6.03E-07
939,"('biosphere3', '5c049e3f-9246-47d0-ad60-7caaad814b2e')","'Bromuconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,946.627179,0
940,"('biosphere3', 'e429b852-e421-4fcb-8a9b-b0241863bfb2')","'Cadmium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4936.045753,0.129743067
941,"('biosphere3', '89721e33-60fa-4447-bfc6-2f27d44a7893')","'Cadmium' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,4936.045753,0.000217617
942,"('biosphere3', '12d6029e-3801-42ee-a1bc-1ebf936884fc')","'Cadmium' (kilogram, None, ('soil',))",0,0,0,0,0,4936.045753,0.000217617
943,"('biosphere3', 'f16fa1da-e426-4820-bf9d-71595c22283b')","'Calcium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
944,"('biosphere3', '57117e3c-15aa-4b4d-b953-6d33986aa5aa')","'Calcium' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
945,"('biosphere3', 'e681e6ba-2d66-4f17-8812-e8c74bdcf7e8')","'Calcium' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
946,"('biosphere3', '718a3fe1-6ad8-42b6-8869-db317e79c03d')","'Captan' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,10008.34096,4.74E-07
947,"('biosphere3', 'cd08eddd-d946-40cf-b0b5-87f6dbd7eb21')","'Carbaryl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,3071.942565,1.78E-06
948,"('biosphere3', 'bc0a4d1f-3ada-4dd8-8ab4-97dc45db3295')","'Carbendazim' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,54554.08444,2.07E-07
949,"('biosphere3', '21f84442-7dc8-492a-8253-867dd1caf8d6')","'Carbetamide' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,243.1041592,0
950,"('biosphere3', '3c054a6e-2f9c-4e5e-9231-c61bc85a250a')","'Carbofuran' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,21581.81317,1.50E-05
951,"('biosphere3', '62859da4-f3c5-417b-a575-8b00d8d658b1')","'Carbon' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
952,"('biosphere3', '7f8fd1ca-0412-4b2e-90fd-a9d294d947a3')","'Carbon' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
953,"('biosphere3', 'd07867e3-66a8-4454-babd-78dc7f9a21f8')","'Carfentrazone ethyl ester' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4084.809994,0
954,"('biosphere3', '91d68678-7ed7-417a-86a7-a486c7b8a973')","'Carfentrazone-ethyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4084.809994,0
955,"('biosphere3', '99fd89e9-829f-4998-9ac0-85da6442fd02')","'Chlorfenvinphos' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,17300.82408,0.000235649
956,"('biosphere3', '2e3da68d-e404-4377-bce9-b35244980811')","'Chloridazon' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1108.358159,0
957,"('biosphere3', '6ab08314-53e1-4c4b-963f-3c6e6970273d')","'Chloride' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
958,"('biosphere3', 'b1991748-2151-4b51-8cdb-a8b4203677dc')","'Chloride' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
959,"('biosphere3', '6c97741f-8760-4a39-9e90-b534ca137a36')","'Chloride' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
960,"('biosphere3', 'af99a064-3ca7-43cd-9c72-cf20d245b0a8')","'Chlorimuron-ethyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
961,"('biosphere3', '42ac7dee-8152-4874-a742-c1c432792a3a')","'Chlorine' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
962,"('biosphere3', 'f0fb5b72-294e-4d86-b433-883e5f6e97fd')","'Chlormequat' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,9.74E-08
963,"('biosphere3', '06b8a67f-5044-4060-be71-04e1dfc31e24')","'Chlorothalonil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,57823.87668,4.76E-07
964,"('biosphere3', 'e8bc4c9e-c34f-4983-aea0-2433f3397a3a')","'Chlorotoluron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,352.6219012,0
965,"('biosphere3', '736923cd-6eb7-4896-98f8-46951d56da97')","'Chlorpyrifos' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,105993.6812,3.21E-05
966,"('biosphere3', '4dbacf72-5a37-407e-9f02-1e618e58075a')","'Chlorsulfuron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1727.752749,7.74E-07
967,"('biosphere3', '69b50a29-addb-455f-823d-ed2ed68e8bb5')","'Choline chloride' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4.726464449,0
968,"('biosphere3', 'e7881581-21b3-4f5c-bd63-6b0684b5e712')","'Chromium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,650.1791382,1.78E-09
969,"('biosphere3', 'e65a9c58-21f1-48b6-b738-d05a8f10e5f3')","'Chromium' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,650.1791382,1.52E-09
970,"('biosphere3', 'e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11')","'Chromium' (kilogram, None, ('soil',))",0,0,0,0,0,650.1791382,1.52E-09
971,"('biosphere3', '68ba2022-830e-45fb-8c85-b35e94754ae9')","'Chromium VI' (kilogram, None, ('soil',))",0,0,0,0,0,52555.16048,0.005356349
972,"('biosphere3', 'c0f2ec91-162c-4706-b08c-9aa212fbe176')","'Cinidon-ethyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
973,"('biosphere3', '873d28d3-e53b-46a6-aaa0-63b923f0a56c')","'Clethodim' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,8.478125632,0
974,"('biosphere3', '29fba89c-b900-4160-a5f1-129916933bca')","'Clodinafop-propargyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,585.8376259,0
975,"('biosphere3', '7120eec5-cf9a-4c69-83f2-f1a58813754c')","'Clomazone' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,479.7232752,0
976,"('biosphere3', 'a40f1ce3-e72f-48fa-8bba-174a1d4bf922')","'Clopyralid' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,269.8800362,0
977,"('biosphere3', '50eebfd4-1b99-45d6-a149-68a6d4568cb4')","'Cloquintocet-mexyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,8.872703308,0
978,"('biosphere3', 'd0431945-ea71-4257-9be6-78a849cd5440')","'Cloransulam-methyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
979,"('biosphere3', '9542444c-7c7a-48e2-bc9c-9c7c34fb7b3e')","'Cobalt' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,2153.790769,0
980,"('biosphere3', '381a22c9-3722-4378-810d-86958f7b6d32')","'Cobalt' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,2153.790769,0
981,"('biosphere3', '12051b95-831a-49c0-9a70-fbc0e8fb9af9')","'Cobalt' (kilogram, None, ('soil',))",0,0,0,0,0,2153.790769,0
982,"('biosphere3', '7e66a41c-d311-4949-bdd8-eef09cdcfa47')","'Copper' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,29164.37192,3.74E-05
983,"('biosphere3', '0a5e8a67-f9ae-48b3-bfa7-e9d37c30a191')","'Copper' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,29164.37192,4.55E-07
984,"('biosphere3', '44d3e792-7c9e-48ab-9de9-acfa2e097f26')","'Copper' (kilogram, None, ('soil',))",0,0,0,0,0,29164.37192,4.55E-07
985,"('biosphere3', '111c5f0c-3dda-4b7c-a5e2-aaada6ab6f79')","'Cycloxydim' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1.139142624,0
986,"('biosphere3', 'dd786e61-d387-4dc4-8314-2a5f958e7168')","'Cyfluthrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,677723.6248,3.93E-07
987,"('biosphere3', '0ec92f76-932f-4407-bd4f-eb9aa426e099')","'Cyhalothrin, gamma-' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4954.653738,5.62E-07
988,"('biosphere3', '7427c8ff-5f18-4e0e-9633-64c088b69fd8')","'Cymoxanil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1274.349805,0
989,"('biosphere3', 'e7f1df40-788a-4403-81ea-e5e9e84e32d7')","'Cypermethrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,70127.43106,2.60E-07
990,"('biosphere3', 'c9727abf-58b7-4f90-a670-86f7101e741d')","'Cyproconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,115.4630533,0
991,"('biosphere3', 'b45f25fe-a5bb-42ac-9859-304bf6ccfd83')","'Cyprodinil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,280.3192621,0
992,"('biosphere3', '282973e4-3c2d-4a9c-a3f2-d39a5b36aa76')","'Deltamethrin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1409.813935,1.41E-07
993,"('biosphere3', 'c4302ab1-eb6d-458b-86ad-f7d7d4df411e')","'Diazinon' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
994,"('biosphere3', '44b7826f-6f4c-44f3-81eb-ad3426073fae')","'Dicamba' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,476.0762071,1.12E-06
995,"('biosphere3', '02dd7309-b7c2-47bb-82c8-09345be9c2bb')","'Dichlorprop-P' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
996,"('biosphere3', '009f3374-e604-4e24-88f5-d785cd93aac7')","'Diclofop' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
997,"('biosphere3', '0f02d06c-c44d-4681-a677-eff6aa3cd7e0')","'Diclofop-methyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,285.0918569,0
998,"('biosphere3', '98287294-2ab7-4781-bb9e-5d045cdce2a2')","'Dicrotophos' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1534.677339,9.34E-06
999,"('biosphere3', '5458bee1-0c04-445c-b617-a7315d6a2b9f')","'Difenoconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1921.726541,0
1000,"('biosphere3', 'b918120c-5dd9-4a28-86ee-9b05a42bdd01')","'Diflubenzuron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,169738.0331,3.50E-07
1001,"('biosphere3', '016da38a-40a6-483c-b328-9782dc46e802')","'Diflufenican' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,5.522477872,0
1002,"('biosphere3', 'cc667a3d-e88b-42f7-b265-461b7d66837f')","'Diflufenzopyr-sodium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1003,"('biosphere3', 'b3b430f2-1a9e-4db3-8379-85097a24de1f')","'Dimethachlor' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1747.275462,0
1004,"('biosphere3', '71525276-3417-4d4b-9af8-0baa265de4a2')","'Dimethenamid' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,20486.62835,0
1005,"('biosphere3', '28f19625-5e6a-4902-8c18-4b519db19d86')","'Dimethoate' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,3621.596791,1.59E-06
1006,"('biosphere3', '23f4021a-5b2d-4e16-ba87-76e871b32392')","'Dimethomorph' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,14.03134668,0
1007,"('biosphere3', '063a0cee-aa71-4ea6-85ca-045c74ca1a66')","'Diquat' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1008,"('biosphere3', '0e0554ad-f6aa-472e-88e0-489f19bec2bb')","'Diquat dibromide' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1009,"('biosphere3', '31913320-21f3-4cc2-b09a-a15ac9b65f5e')","'Dithianon' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,365.7065026,1.07E-07
1010,"('biosphere3', '934c5e25-5370-421c-b079-07d01c49dedb')","'Diuron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4019.340357,1.07E-06
1011,"('biosphere3', 'bc86067c-20e8-46e7-8419-de1eee73ccdd')","'Elemental carbon' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
1012,"('biosphere3', '69da88e0-7fb1-4223-bb2d-b6e86e2af891')","'Endosulfan' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4538.020496,1.37E-06
1013,"('biosphere3', '97afe0e8-be32-431e-94ea-a1fa5d156c76')","'Endothall' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,23.96460189,7.80E-08
1014,"('biosphere3', '1afedfb8-dfbd-4722-a5fc-f678c593d907')","'Epoxiconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,105.7795183,0
1015,"('biosphere3', 'fd950a9b-db9f-41c9-a8b0-d61f152f6ef2')","'EPTC' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,97.07350922,7.86E-07
1016,"('biosphere3', '59177170-590b-4d94-833a-e23d899f422e')","'Esfenvalerate' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,112006.4298,0
1017,"('biosphere3', 'b028ffea-ecff-4f0e-a2b0-a84eb647cdae')","'Ethalfluralin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1018,"('biosphere3', '0ba582f8-3360-441a-a93c-ea15e87f7b0c')","'Ethephon' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,560.0652845,2.83E-06
1019,"('biosphere3', 'a2f886e3-8db8-4bce-bedf-b2004b4cc558')","'Ethofumesate' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,202.5805656,0
1020,"('biosphere3', '21b5487b-4086-490b-9f98-1f5503feee7c')","'Ethoprop' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,17345.46423,0.000123512
1021,"('biosphere3', 'e91313f6-129e-4bdb-8217-61756ce5b37b')","'Fenamiphos' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,28046.64296,1.10E-05
1022,"('biosphere3', '27b0b1f4-8cd4-4277-bfdd-1cab2f9c5e1c')","'Fenbuconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,30.60619078,8.17E-09
1023,"('biosphere3', '5229d225-38a2-4ec9-a7ed-4fd906a57c76')","'Fenoxaprop' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1024,"('biosphere3', 'b700cb75-eeff-444c-aabc-ea4dbd7a630e')","'Fenoxaprop ethyl ester' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,170.5124376,0
1025,"('biosphere3', 'b6e37022-cef7-4b2a-9e1e-f6ae4a0503e7')","'Fenoxaprop-P ethyl ester' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1026,"('biosphere3', 'd18c4258-de90-4c4b-8a63-7c92335716ae')","'Fenoxycarb' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,633.5565523,0
1027,"('biosphere3', 'd317b7de-adc0-478c-8c7f-9d6d0f476e97')","'Fenpiclonil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,384.0826701,0
1028,"('biosphere3', '823b5396-5fc6-427e-8a03-aeeff965e986')","'Fenpropidin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1029,"('biosphere3', 'c8896e68-6c78-43be-a31b-bc5d2307f40a')","'Fenpropimorph' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1030,"('biosphere3', '4dd95929-09d1-4c60-8792-4c9b6404d168')","'Fentin hydroxide' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,813.4815315,5.58E-08
1031,"('biosphere3', 'b7cd268b-1b52-45f1-91fe-cd51bf59d21d')","'Fipronil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,32315.10688,1.41E-05
1032,"('biosphere3', '0015ec22-72cb-4af1-8c7b-0ba0d041553c')","'Florasulam' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1033,"('biosphere3', '82f5987e-39bf-4055-8f4e-ea3a1882306f')","'Fluazifop-P-butyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,164.6428089,0
1034,"('biosphere3', '4a786a72-4967-453c-b752-2cb1eaf73a0b')","'Flucarbazone sodium salt' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1035,"('biosphere3', '9e253ace-bf5e-40f2-b9d3-104595b327e4')","'Fludioxonil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,2660.182572,0
1036,"('biosphere3', 'e9889638-ea4c-45b8-90fa-3201b43191e3')","'Flufenacet' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,6137.049376,0
1037,"('biosphere3', 'e401b1cf-f424-4837-a5f0-410514498b58')","'Flumetsulam' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,10219.64559,0
1038,"('biosphere3', '4f5a338d-a56a-417d-ae4d-cfd6f51a4729')","'Flumiclorac-pentyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,868.2752463,0
1039,"('biosphere3', 'a1693936-2774-4f31-8e5b-c513a5870015')","'Flumioxazin' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,10054.75336,0
1040,"('biosphere3', 'a768b3a4-dce7-48f2-bb44-89c8a4ba00d1')","'Fluoride' (kilogram, None, ('soil', 'industrial'))",0,0,0,0,0,0,0
1041,"('biosphere3', 'de875382-6ef2-454c-b828-2c3a5080d39c')","'Fluoride' (kilogram, None, ('soil',))",0,0,0,0,0,0,0
1042,"('biosphere3', '0c77f5af-0a0b-4205-acb6-0b031c22029f')","'Flupyrsulfuron-methyl' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1043,"('biosphere3', 'd1812c3b-7f5e-4ce3-80b2-e599642168cf')","'Fluquinconazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1044,"('biosphere3', '20834550-2d87-47d0-9d3c-fd65c108c72b')","'Fluroxypyr' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,1116.704606,0
1045,"('biosphere3', '48e16ea8-128c-4d96-a4f4-668f12249434')","'Flurtamone' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1046,"('biosphere3', 'c4cb99f9-ed0e-4543-8596-da56a8de8e40')","'Flusilazole' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1047,"('biosphere3', 'df260d38-1369-4524-a83a-bbd8ace56681')","'Flutolanil' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1048,"('biosphere3', '928f64ab-0d84-4923-802f-1fa42ea251f2')","'Folpet' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,381053.7565,6.85E-07
1049,"('biosphere3', 'cc05b490-fe4b-47ac-893c-951b0f359285')","'Fomesafen' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,21.61353929,1.86E-06
1050,"('biosphere3', 'b11d2f9f-1fee-49ca-aef6-de238b8f98c9')","'Foramsulfuron' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,0,0
1051,"('biosphere3', '4c44e04f-9b3d-4389-bf08-1bddf9dfa9e7')","'Fosetyl-aluminium' (kilogram, None, ('soil', 'agricultural'))",0,0,0,0,0,4.202464925,1.42E-10
